run_name,metric,step,value
len_norm_constant,train/grad_norm,54,0.06005859375
len_norm_constant,train/grad_norm,55,0.043701171875
len_norm_constant,train/grad_norm,56,0.054443359375
len_norm_constant,train/grad_norm,57,0.08203125
len_norm_constant,train/grad_norm,58,0.06396484375
len_norm_constant,train/grad_norm,59,0.0546875
len_norm_constant,train/grad_norm,60,0.053466796875
len_norm_constant,train/grad_norm,61,0.06640625
len_norm_constant,train/grad_norm,62,0.06787109375
len_norm_constant,train/grad_norm,63,0.053466796875
len_norm_constant,train/grad_norm,64,0.0693359375
len_norm_constant,train/grad_norm,65,0.0771484375
len_norm_constant,train/grad_norm,66,0.08251953125
len_norm_constant,train/grad_norm,67,0.0546875
len_norm_constant,train/grad_norm,68,0.06884765625
len_norm_constant,train/grad_norm,69,0.06005859375
len_norm_constant,train/grad_norm,70,0.0830078125
len_norm_constant,train/grad_norm,71,0.076171875
